name;origin;destination;length;oneway;harassmentRisk;geometry
;(-75.5915719, 6.2428223);(-75.5915697, 6.2427104);12.445;False;;LINESTRING (-75.59157190000001 6.2428223, -75.59156969999999 6.2427104)
;(-75.5915719, 6.2428223);(-75.5917209, 6.2428206);16.473;False;;LINESTRING (-75.59157190000001 6.2428223, -75.5915981 6.2428218, -75.5916544 6.2428204, -75.5917209 6.2428206)
;(-75.5915697, 6.2427104);(-75.5915719, 6.2428223);12.445;False;;LINESTRING (-75.59156969999999 6.2427104, -75.59157190000001 6.2428223)
Apartamentos Siena;(-75.5595218, 6.2170083);(-75.5594548, 6.2170221);7.564;False;0.0618167114463974;LINESTRING (-75.5595218 6.2170083, -75.5594548 6.2170221)
Carrera 29;(-75.5595218, 6.2170083);(-75.5591276, 6.2149341);250.81300000000005;False;0.0618167114463974;LINESTRING (-75.5595218 6.2170083, -75.5594834 6.2168883, -75.55946729999999 6.2167469, -75.55945389999999 6.2162563, -75.5594351 6.2161283, -75.5594083 6.216003, -75.55936269999999 6.2158857, -75.5591079 6.215531, -75.55898910000001 6.2153568, -75.5589682 6.2152815, -75.5589859 6.2151871, -75.5590133 6.2151038, -75.55906640000001 6.2150062, -75.5591276 6.2149341)
Carrera 29;(-75.5595218, 6.2170083);(-75.559647, 6.2173096);36.573;False;0.0618167114463974;LINESTRING (-75.5595218 6.2170083, -75.5595934 6.2172322, -75.559647 6.2173096)
Parqueadero piso 1;(-75.5594548, 6.2170221);(-75.5592984, 6.2168632);24.72;False;0.0618167114463974;LINESTRING (-75.5594548 6.2170221, -75.5592984 6.2168632)
Apartamentos Siena;(-75.5594548, 6.2170221);(-75.5595218, 6.2170083);7.564;False;0.0618167114463974;LINESTRING (-75.5594548 6.2170221, -75.5595218 6.2170083)
Acceso a parqueaderos;(-75.5594548, 6.2170221);(-75.5591676, 6.2168282);47.532;False;0.0618167114463974;LINESTRING (-75.5594548 6.2170221, -75.559353 6.2170791, -75.55916759999999 6.2168282)
Parqueadero de visitantes;(-75.5594548, 6.2170221);(-75.5592541, 6.2165);63.423;False;0.0618167114463974;LINESTRING (-75.5594548 6.2170221, -75.5593855 6.216686, -75.5592541 6.2165)
Parqueadero piso 1;(-75.5592984, 6.2168632);(-75.5594548, 6.2170221);24.72;False;0.0618167114463974;LINESTRING (-75.5592984 6.2168632, -75.5594548 6.2170221)
Acceso a parqueaderos;(-75.5590981, 6.2166236);(-75.5591676, 6.2168282);30.401;False;0.0618167114463974;LINESTRING (-75.5590981 6.2166236, -75.5590438 6.2166605, -75.55916759999999 6.2168282)
Parqueadero piso 2;(-75.5591676, 6.2168282);(-75.5592081, 6.2167941);5.867;False;0.0618167114463974;LINESTRING (-75.55916759999999 6.2168282, -75.55920810000001 6.2167941)
Acceso a parqueaderos;(-75.5591676, 6.2168282);(-75.5594548, 6.2170221);47.532;False;0.0618167114463974;LINESTRING (-75.55916759999999 6.2168282, -75.559353 6.2170791, -75.5594548 6.2170221)
Acceso a parqueaderos;(-75.5591676, 6.2168282);(-75.5590981, 6.2166236);30.401;False;0.0618167114463974;LINESTRING (-75.55916759999999 6.2168282, -75.5590438 6.2166605, -75.5590981 6.2166236)
Parqueadero piso 2;(-75.5592081, 6.2167941);(-75.5591676, 6.2168282);5.867;False;0.0618167114463974;LINESTRING (-75.55920810000001 6.2167941, -75.55916759999999 6.2168282)
Parqueadero de visitantes;(-75.5592541, 6.2165);(-75.5594548, 6.2170221);63.423;False;0.0618167114463974;LINESTRING (-75.5592541 6.2165, -75.5593855 6.216686, -75.5594548 6.2170221)
Calle 53;(-75.5677592, 6.2524928);(-75.5678887, 6.2525638);16.349;True;0.9017777359596726;LINESTRING (-75.5677592 6.2524928, -75.56781789999999 6.2525262, -75.5678887 6.2525638)
Carrera 51;(-75.5677592, 6.2524928);(-75.56802, 6.2512386);143.617;False;0.9017777359596726;LINESTRING (-75.5677592 6.2524928, -75.5677505 6.2524213, -75.5677513 6.2523262, -75.5678506 6.2517503, -75.5678789 6.2516186, -75.5679176 6.251489, -75.56802 6.2512386)
Calle 50;(-75.5686638, 6.2498082);(-75.5695566, 6.2502512);110.305;True;0.9017777359596726;LINESTRING (-75.5686638 6.2498082, -75.5688081 6.2498762, -75.56943579999999 6.2501942, -75.5695566 6.2502512)
Ciclorruta Paseo Bolívar;(-75.5686638, 6.2498082);(-75.5690297, 6.2489832);100.347;False;0.9017777359596726;LINESTRING (-75.5686638 6.2498082, -75.568826 6.2494001, -75.56889339999999 6.2492483, -75.5689792 6.2490792, -75.5690297 6.2489832)
Ciclorruta Paseo Bolívar;(-75.5686638, 6.2498082);(-75.5683342, 6.2505194);88.003;False;0.9017777359596726;LINESTRING (-75.5686638 6.2498082, -75.5686414 6.249828, -75.5686236 6.2498375, -75.5686099 6.2498511, -75.5685867 6.2499068, -75.5683342 6.2505194)
Calle 48;(-75.5694236, 6.2482109);(-75.57026, 6.2485139);98.399;False;0.9017777359596726;LINESTRING (-75.56942359999999 6.2482109, -75.57026 6.2485139)
Calle 48;(-75.5694236, 6.2482109);(-75.5693787, 6.2481956);5.246;False;0.9017777359596726;LINESTRING (-75.56942359999999 6.2482109, -75.5693787 6.2481956)
Ciclorruta Paseo Bolívar;(-75.5694236, 6.2482109);(-75.5696098, 6.2477722);52.945;False;0.9017777359596726;LINESTRING (-75.56942359999999 6.2482109, -75.56960979999999 6.2477722)
Ciclorruta Paseo Bolívar;(-75.5694236, 6.2482109);(-75.5690297, 6.2489832);96.304;False;0.9017777359596726;LINESTRING (-75.56942359999999 6.2482109, -75.5693306 6.2484106, -75.5690297 6.2489832)
Calle 47;(-75.569809, 6.2473028);(-75.5697559, 6.2472846);6.208;True;0.9017777359596726;LINESTRING (-75.56980900000001 6.2473028, -75.5697559 6.2472846)
Ciclorruta Paseo Bolívar;(-75.569809, 6.2473028);(-75.5698921, 6.2470928);25.093;False;0.9017777359596726;LINESTRING (-75.56980900000001 6.2473028, -75.5698921 6.2470928)
Ciclorruta Paseo Bolívar;(-75.569809, 6.2473028);(-75.5696098, 6.2477722);56.649;False;0.9017777359596726;LINESTRING (-75.56980900000001 6.2473028, -75.56960979999999 6.2477722)
Calle 18A Sur;(-75.5622697, 6.1811406);(-75.5612821, 6.1805954);125.323;False;0.2655241072542589;LINESTRING (-75.5622697 6.1811406, -75.5621029 6.1810407, -75.56196799999999 6.1809467, -75.56175279999999 6.1808167, -75.56155800000001 6.1807022, -75.5612821 6.1805954)
Calle 18A Sur;(-75.5622697, 6.1811406);(-75.5625203, 6.1817995);89.63199999999999;False;0.2655241072542589;LINESTRING (-75.5622697 6.1811406, -75.5623107 6.1811647, -75.5625106 6.1813233, -75.56258390000001 6.18149, -75.56256980000001 6.1816447, -75.5625203 6.1817362, -75.5625203 6.1817995)
;(-75.5622697, 6.1811406);(-75.5618513, 6.1813737);54.41199999999999;False;0.2655241072542589;LINESTRING (-75.5622697 6.1811406, -75.5621793 6.1812043, -75.5620869 6.1812335, -75.5620121 6.1812559, -75.5619303 6.181291, -75.5618738 6.1813331, -75.5618513 6.1813737)
;(-75.5618513, 6.1813737);(-75.5622697, 6.1811406);54.412;False;0.2655241072542589;LINESTRING (-75.5618513 6.1813737, -75.5618738 6.1813331, -75.5619303 6.181291, -75.5620121 6.1812559, -75.5620869 6.1812335, -75.5621793 6.1812043, -75.5622697 6.1811406)
;(-75.5836551, 6.2366241);(-75.583489, 6.2366128);62.82899999999999;False;;LINESTRING (-75.5836551 6.2366241, -75.5836554 6.2368719, -75.58363420000001 6.2368714, -75.583489 6.2366128)
Carrera 65A;(-75.5833828, 6.2365531);(-75.5833839, 6.2366117);6.517;False;;LINESTRING (-75.5833828 6.2365531, -75.5833839 6.2366117)
Carrera 65A;(-75.5833828, 6.2365531);(-75.5833783, 6.2362978);28.393;False;;LINESTRING (-75.5833828 6.2365531, -75.5833794 6.2363586, -75.58337830000001 6.2362978)
;(-75.5833828, 6.2365531);(-75.5836384, 6.2365544);28.254;False;;LINESTRING (-75.5833828 6.2365531, -75.5836046 6.2365538, -75.5836384 6.2365544)
Carrera 65A;(-75.5833839, 6.2366117);(-75.5833828, 6.2365531);6.517;False;;LINESTRING (-75.5833839 6.2366117, -75.5833828 6.2365531)
Carrera 65A;(-75.5833839, 6.2366117);(-75.5833933, 6.2371486);59.71;False;;LINESTRING (-75.5833839 6.2366117, -75.5833933 6.2371486)
;(-75.5833839, 6.2366117);(-75.583489, 6.2366128);11.618;False;;LINESTRING (-75.5833839 6.2366117, -75.583489 6.2366128)
;(-75.5836234, 6.2366141);(-75.583489, 6.2366128);14.857;False;;LINESTRING (-75.58362339999999 6.2366141, -75.583489 6.2366128)
;(-75.5836234, 6.2366141);(-75.5836385, 6.2365785);5.899;False;;LINESTRING (-75.58362339999999 6.2366141, -75.5836216 6.2365779, -75.58363850000001 6.2365785)
;(-75.5836234, 6.2366141);(-75.584037, 6.2370679);68.75099999999999;False;;LINESTRING (-75.58362339999999 6.2366141, -75.5836254 6.236641, -75.584037 6.2370679)
;(-75.5836385, 6.2365785);(-75.5836234, 6.2366141);5.899;False;;LINESTRING (-75.58363850000001 6.2365785, -75.5836216 6.2365779, -75.58362339999999 6.2366141)
;(-75.5836384, 6.2365544);(-75.5833828, 6.2365531);28.254;False;;LINESTRING (-75.5836384 6.2365544, -75.5836046 6.2365538, -75.5833828 6.2365531)
;(-75.583489, 6.2366128);(-75.5836234, 6.2366141);14.857;False;;LINESTRING (-75.583489 6.2366128, -75.58362339999999 6.2366141)
;(-75.583489, 6.2366128);(-75.5833839, 6.2366117);11.618;False;;LINESTRING (-75.583489 6.2366128, -75.5833839 6.2366117)
;(-75.583489, 6.2366128);(-75.5836551, 6.2366241);62.82899999999999;False;;LINESTRING (-75.583489 6.2366128, -75.58363420000001 6.2368714, -75.5836554 6.2368719, -75.5836551 6.2366241)
;(-75.5838466, 6.236733);(-75.5840107, 6.2367327);18.14;False;;LINESTRING (-75.5838466 6.236733, -75.58389080000001 6.2367332, -75.58401069999999 6.2367327)
Carrera 65B;(-75.5840107, 6.2367327);(-75.5839773, 6.2362969);48.599;False;;LINESTRING (-75.58401069999999 6.2367327, -75.5839773 6.2362969)
Carrera 65B;(-75.5840107, 6.2367327);(-75.584037, 6.2370679);37.386;False;;LINESTRING (-75.58401069999999 6.2367327, -75.584037 6.2370679)
;(-75.5840107, 6.2367327);(-75.5838466, 6.236733);18.14;False;;LINESTRING (-75.58401069999999 6.2367327, -75.58389080000001 6.2367332, -75.5838466 6.236733)
Carrera 65B;(-75.584037, 6.2370679);(-75.5840107, 6.2367327);37.386;False;;LINESTRING (-75.584037 6.2370679, -75.58401069999999 6.2367327)
Carrera 65B;(-75.584037, 6.2370679);(-75.5840449, 6.2371366);7.689;False;;LINESTRING (-75.584037 6.2370679, -75.58404489999999 6.2371366)
;(-75.584037, 6.2370679);(-75.5836234, 6.2366141);68.75099999999999;False;;LINESTRING (-75.584037 6.2370679, -75.5836254 6.236641, -75.58362339999999 6.2366141)
;(-75.6941508, 6.233118);(-75.693986, 6.233857);87.981;False;;LINESTRING (-75.6941508 6.233118, -75.6940784 6.233188, -75.694067 6.2332826, -75.6940689 6.2336118, -75.69404419999999 6.2337803, -75.693986 6.233857)
;(-75.5438855, 6.2679049);(-75.5440058, 6.2682287);38.382;False;0.9493810395576402;LINESTRING (-75.5438855 6.2679049, -75.54400579999999 6.2682287)
;(-75.5424572, 6.2679676);(-75.542667, 6.2680019);23.501;False;0.9493810395576402;LINESTRING (-75.5424572 6.2679676, -75.54266699999999 6.2680019)
;(-75.5441818, 6.2678423);(-75.5443777, 6.267781);22.7;False;0.9493810395576402;LINESTRING (-75.5441818 6.2678423, -75.5443777 6.267781)
Carrera 37;(-75.5459052, 6.2956772);(-75.5459394, 6.2954271);28.066;False;0.97062850443468;LINESTRING (-75.54590520000001 6.2956772, -75.54593939999999 6.2954271)
Carrera 37;(-75.5459052, 6.2956772);(-75.5458694, 6.2959757);33.435;False;0.97062850443468;LINESTRING (-75.54590520000001 6.2956772, -75.5458891 6.2958409, -75.5458694 6.2959757)
;(-75.5459052, 6.2956772);(-75.5453563, 6.2960118);102.725;False;0.97062850443468;LINESTRING (-75.54590520000001 6.2956772, -75.54586159999999 6.2956677, -75.54580439999999 6.2956544, -75.54575029999999 6.2956367, -75.5456899 6.2956209, -75.5456721 6.2956089, -75.5456714 6.2955936, -75.5456549 6.2955741, -75.5456416 6.2955627, -75.5456161 6.2955501, -75.5455869 6.2955362, -75.5455627 6.2955292, -75.5455436 6.2955305, -75.54553660000001 6.2955374, -75.5455303 6.2955735, -75.5455175 6.2956253, -75.5455035 6.295661, -75.54535629999999 6.2960118)
Carrera 43A;(-75.5700407, 6.2128373);(-75.5700399, 6.2127857);5.738;True;0.5265393126661695;LINESTRING (-75.57004070000001 6.2128373, -75.5700399 6.2127857)
Calle 11B;(-75.5700407, 6.2128373);(-75.5699408, 6.2128236);11.148;True;0.2941780120562834;LINESTRING (-75.57004070000001 6.2128373, -75.5699408 6.2128236)
Carrera 16;(-75.5562595, 6.1870388);(-75.5556238, 6.1870185);123.101;False;0.0;LINESTRING (-75.5562595 6.1870388, -75.55614679999999 6.187283, -75.556106 6.187386, -75.5560735 6.1874297, -75.5560268 6.1874519, -75.55599220000001 6.187457, -75.5559485 6.1874479, -75.5559094 6.1874278, -75.5558688 6.1873823, -75.55577529999999 6.187256, -75.55572549999999 6.1871721, -75.55562380000001 6.1870185)
Carrera 16;(-75.5562595, 6.1870388);(-75.5567192, 6.1862181);104.732;False;0.0;LINESTRING (-75.5562595 6.1870388, -75.55630960000001 6.1869304, -75.556628 6.1863317, -75.5567192 6.1862181)
;(-75.5562595, 6.1870388);(-75.5559273, 6.1867419);51.353;False;0.0;LINESTRING (-75.5562595 6.1870388, -75.5560954 6.1869439, -75.5560835 6.1869328, -75.5560735 6.1869147, -75.55606179999999 6.1868707, -75.556049 6.1868398, -75.55603189999999 6.1868146, -75.55592729999999 6.1867419)
;(-75.5559273, 6.1867419);(-75.5559273, 6.1867419);105.127;False;0.0;LINESTRING (-75.55592729999999 6.1867419, -75.5558355 6.1868175, -75.55575330000001 6.1868935, -75.5557264 6.1869005, -75.55570229999999 6.1868971, -75.55567379999999 6.1868884, -75.55565780000001 6.1868791, -75.55564579999999 6.1868585, -75.5556516 6.1866068, -75.5556591 6.1865945, -75.55566810000001 6.1865861, -75.55568390000001 6.1865807, -75.5557032 6.1865805, -75.5557386 6.1865913, -75.55592729999999 6.1867419)
;(-75.5559273, 6.1867419);(-75.5559273, 6.1867419);105.12700000000002;False;0.0;LINESTRING (-75.55592729999999 6.1867419, -75.5557386 6.1865913, -75.5557032 6.1865805, -75.55568390000001 6.1865807, -75.55566810000001 6.1865861, -75.5556591 6.1865945, -75.5556516 6.1866068, -75.55564579999999 6.1868585, -75.55565780000001 6.1868791, -75.55567379999999 6.1868884, -75.55570229999999 6.1868971, -75.5557264 6.1869005, -75.55575330000001 6.1868935, -75.5558355 6.1868175, -75.55592729999999 6.1867419)
;(-75.5559273, 6.1867419);(-75.5562595, 6.1870388);51.353;False;0.0;LINESTRING (-75.55592729999999 6.1867419, -75.55603189999999 6.1868146, -75.556049 6.1868398, -75.55606179999999 6.1868707, -75.5560735 6.1869147, -75.5560835 6.1869328, -75.5560954 6.1869439, -75.5562595 6.1870388)
;(-75.5570016, 6.1825035);(-75.5574264, 6.1830747);105.717;False;0.0;LINESTRING (-75.55700160000001 6.1825035, -75.55730610000001 6.1825157, -75.5573306 6.1830674, -75.5574264 6.1830747)
;(-75.5574264, 6.1830747);(-75.5575, 6.1830894);8.299;False;0.0;LINESTRING (-75.5574264 6.1830747, -75.5575 6.1830894)
;(-75.5574264, 6.1830747);(-75.5570016, 6.1825035);105.71699999999998;False;0.0;LINESTRING (-75.5574264 6.1830747, -75.5573306 6.1830674, -75.55730610000001 6.1825157, -75.55700160000001 6.1825035)
;(-75.5574264, 6.1830747);(-75.5573359, 6.1826751);45.584;False;0.0;LINESTRING (-75.5574264 6.1830747, -75.5573874 6.1829356, -75.55735850000001 6.1828043, -75.5573359 6.1826751)
;(-75.5575, 6.1830894);(-75.5574264, 6.1830747);8.299;False;0.0;LINESTRING (-75.5575 6.1830894, -75.5574264 6.1830747)
;(-75.5575, 6.1830894);(-75.5576203, 6.1831211);14.156;False;0.0;LINESTRING (-75.5575 6.1830894, -75.55758350000001 6.1830967, -75.5576203 6.1831211)
;(-75.5575, 6.1830894);(-75.5570553, 6.1822753);110.946;False;0.0;LINESTRING (-75.5575 6.1830894, -75.5574534 6.1829007, -75.5574534 6.1828166, -75.5574369 6.182749, -75.5574122 6.1826239, -75.5573895 6.1825439, -75.55731520000001 6.1824865, -75.55721 6.1824455, -75.5571255 6.182384, -75.5570553 6.1822753)
;(-75.5576203, 6.1831211);(-75.5578168, 6.1825645);95.486;False;0.0;LINESTRING (-75.5576203 6.1831211, -75.55769650000001 6.1831773, -75.5578634 6.1830967, -75.5579322 6.1830455, -75.5578168 6.1825645)
;(-75.5576203, 6.1831211);(-75.5575, 6.1830894);14.156;False;0.0;LINESTRING (-75.5576203 6.1831211, -75.55758350000001 6.1830967, -75.5575 6.1830894)
;(-75.5576203, 6.1831211);(-75.5574669, 6.1825719);63.769;False;0.0;LINESTRING (-75.5576203 6.1831211, -75.55756510000001 6.1830137, -75.55753319999999 6.1828257, -75.55746689999999 6.1825719)
;(-75.5578168, 6.1825645);(-75.5576097, 6.1825428);23.021;False;0.0;LINESTRING (-75.5578168 6.1825645, -75.5576097 6.1825428)
;(-75.5578168, 6.1825645);(-75.5576203, 6.1831211);95.486;False;0.0;LINESTRING (-75.5578168 6.1825645, -75.5579322 6.1830455, -75.5578634 6.1830967, -75.55769650000001 6.1831773, -75.5576203 6.1831211)
;(-75.5578168, 6.1825645);(-75.5577239, 6.1824622);16.492;False;0.0;LINESTRING (-75.5578168 6.1825645, -75.5578082 6.1825172, -75.5577239 6.1824622)
;(-75.5573061, 6.1824181);(-75.5576097, 6.1825428);38.207;False;0.0;LINESTRING (-75.55730610000001 6.1824181, -75.5574215 6.182523, -75.5576097 6.1825428)
;(-75.5574669, 6.1825719);(-75.5576203, 6.1831211);63.769000000000005;False;0.0;LINESTRING (-75.55746689999999 6.1825719, -75.55753319999999 6.1828257, -75.55756510000001 6.1830137, -75.5576203 6.1831211)
Carrera 18;(-75.5579541, 6.1857515);(-75.5579293, 6.1863579);67.49;False;0.0;LINESTRING (-75.5579541 6.1857515, -75.5579541 6.1858128, -75.5579293 6.1863579)
Carrera 18;(-75.5579541, 6.1857515);(-75.5578369, 6.1851112);72.959;False;0.0;LINESTRING (-75.5579541 6.1857515, -75.557954 6.1855941, -75.5579266 6.1853872, -75.5578369 6.1851112)
;(-75.5579541, 6.1857515);(-75.5567901, 6.1849668);200.17;False;;LINESTRING (-75.5579541 6.1857515, -75.5578785 6.1856903, -75.5577874 6.1853417, -75.55759740000001 6.1850437, -75.5574154 6.1848654, -75.55718520000001 6.1848015, -75.5569362 6.1847962, -75.5568988 6.1849266, -75.55681850000001 6.1849585, -75.5567901 6.1849668)
Carrera 17;(-75.5567901, 6.1849668);(-75.5567694, 6.1855191);61.707;False;;LINESTRING (-75.5567901 6.1849668, -75.55680529999999 6.1850563, -75.5567842 6.1853192, -75.55676939999999 6.1855191)
Carrera 17;(-75.5567901, 6.1849668);(-75.5562497, 6.1836048);217.91;False;;LINESTRING (-75.5567901 6.1849668, -75.556777 6.1848893, -75.5567666 6.1847145, -75.55678810000001 6.1845365, -75.55681149999999 6.1844027, -75.5568291 6.1842472, -75.5568391 6.1840723, -75.5569192 6.1838417, -75.5569155 6.183746, -75.5569047 6.183706, -75.5568645 6.1836553, -75.55679689999999 6.1836447, -75.55667889999999 6.1836363, -75.5565397 6.1836237, -75.5563204 6.1836112, -75.5562497 6.1836048)
;(-75.5567901, 6.1849668);(-75.5579541, 6.1857515);200.17;False;;LINESTRING (-75.5567901 6.1849668, -75.55681850000001 6.1849585, -75.5568988 6.1849266, -75.5569362 6.1847962, -75.55718520000001 6.1848015, -75.5574154 6.1848654, -75.55759740000001 6.1850437, -75.5577874 6.1853417, -75.5578785 6.1856903, -75.5579541 6.1857515)
;(-75.5570553, 6.1822753);(-75.5569976, 6.1822076);9.867;False;0.0;LINESTRING (-75.5570553 6.1822753, -75.5569976 6.1822076)
;(-75.5570553, 6.1822753);(-75.5575, 6.1830894);110.946;False;0.0;LINESTRING (-75.5570553 6.1822753, -75.5571255 6.182384, -75.55721 6.1824455, -75.55731520000001 6.1824865, -75.5573895 6.1825439, -75.5574122 6.1826239, -75.5574369 6.182749, -75.5574534 6.1828166, -75.5574534 6.1829007, -75.5575 6.1830894)
;(-75.5570553, 6.1822753);(-75.5573462, 6.182021);43.655;False;0.0;LINESTRING (-75.5570553 6.1822753, -75.55728430000001 6.1821215, -75.5573462 6.182021)
;(-75.5569976, 6.1822076);(-75.5570553, 6.1822753);9.867;False;0.0;LINESTRING (-75.5569976 6.1822076, -75.5570553 6.1822753)
;(-75.5573359, 6.1826751);(-75.5574264, 6.1830747);45.584;False;0.0;LINESTRING (-75.5573359 6.1826751, -75.55735850000001 6.1828043, -75.5573874 6.1829356, -75.5574264 6.1830747)
;(-75.5574472, 6.1822814);(-75.5577239, 6.1824622);36.604;False;0.0;LINESTRING (-75.5574472 6.1822814, -75.5577239 6.1824622)
;(-75.5573462, 6.182021);(-75.5570553, 6.1822753);43.655;False;0.0;LINESTRING (-75.5573462 6.182021, -75.55728430000001 6.1821215, -75.5570553 6.1822753)
;(-75.5576097, 6.1825428);(-75.5578168, 6.1825645);23.021;False;0.0;LINESTRING (-75.5576097 6.1825428, -75.5578168 6.1825645)
;(-75.5576097, 6.1825428);(-75.5573061, 6.1824181);38.207;False;0.0;LINESTRING (-75.5576097 6.1825428, -75.5574215 6.182523, -75.55730610000001 6.1824181)
;(-75.5576097, 6.1825428);(-75.5573317, 6.1822548);46.225;False;0.0;LINESTRING (-75.5576097 6.1825428, -75.55755859999999 6.1824803, -75.557406 6.1823942, -75.55734 6.1822999, -75.55733170000001 6.1822548)
;(-75.5573317, 6.1822548);(-75.5572616, 6.1823081);9.756;False;0.0;LINESTRING (-75.55733170000001 6.1822548, -75.5572616 6.1823081)
;(-75.5573317, 6.1822548);(-75.5579155, 6.1822117);70.96900000000001;False;0.0;LINESTRING (-75.55733170000001 6.1822548, -75.5573957 6.1821748, -75.5574699 6.1821338, -75.5575359 6.1821317, -75.5576514 6.1821502, -75.55791549999999 6.1822117)
;(-75.5573317, 6.1822548);(-75.5576097, 6.1825428);46.225;False;0.0;LINESTRING (-75.55733170000001 6.1822548, -75.55734 6.1822999, -75.557406 6.1823942, -75.55755859999999 6.1824803, -75.5576097 6.1825428)
;(-75.5579155, 6.1822117);(-75.5579464, 6.182101);12.774;False;0.0;LINESTRING (-75.55791549999999 6.1822117, -75.55794640000001 6.182101)
;(-75.5579155, 6.1822117);(-75.5573317, 6.1822548);70.969;False;0.0;LINESTRING (-75.55791549999999 6.1822117, -75.5576514 6.1821502, -75.5575359 6.1821317, -75.5574699 6.1821338, -75.5573957 6.1821748, -75.55733170000001 6.1822548)
;(-75.5579155, 6.1822117);(-75.5578433, 6.182347);19.929;False;0.0;LINESTRING (-75.55791549999999 6.1822117, -75.5579175 6.1822732, -75.5579051 6.1823019, -75.557868 6.182304, -75.5578433 6.182347)
;(-75.5572616, 6.1823081);(-75.5573317, 6.1822548);9.756;False;0.0;LINESTRING (-75.5572616 6.1823081, -75.55733170000001 6.1822548)
;(-75.5578433, 6.182347);(-75.5579155, 6.1822117);19.929;False;0.0;LINESTRING (-75.5578433 6.182347, -75.557868 6.182304, -75.5579051 6.1823019, -75.5579175 6.1822732, -75.55791549999999 6.1822117)
;(-75.5579464, 6.182101);(-75.5579155, 6.1822117);12.774;False;0.0;LINESTRING (-75.55794640000001 6.182101, -75.55791549999999 6.1822117)
Carrera 20;(-75.558666, 6.1831725);(-75.5586531, 6.1827842);43.201;False;0.0;LINESTRING (-75.558666 6.1831725, -75.5586531 6.1827842)
;(-75.558666, 6.1831725);(-75.5583171, 6.1829068);48.585;False;0.0;LINESTRING (-75.558666 6.1831725, -75.5583171 6.1829068)
Carrera 20;(-75.558666, 6.1831725);(-75.5586445, 6.1845422);152.423;False;0.0;LINESTRING (-75.558666 6.1831725, -75.5586701 6.1832782, -75.5586809 6.1835502, -75.55867739999999 6.1837933, -75.5586594 6.1842915, -75.5586445 6.1845422)
;(-75.5577239, 6.1824622);(-75.5574472, 6.1822814);36.604;False;0.0;LINESTRING (-75.5577239 6.1824622, -75.5574472 6.1822814)
;(-75.5577239, 6.1824622);(-75.5579199, 6.1825786);25.239;False;0.0;LINESTRING (-75.5577239 6.1824622, -75.5579199 6.1825786)
;(-75.5577239, 6.1824622);(-75.5579199, 6.1825786);25.807;False;0.0;LINESTRING (-75.5577239 6.1824622, -75.55787170000001 6.1825239, -75.5579199 6.1825786)
;(-75.5577239, 6.1824622);(-75.5578168, 6.1825645);16.492;False;0.0;LINESTRING (-75.5577239 6.1824622, -75.5578082 6.1825172, -75.5578168 6.1825645)
;(-75.5579199, 6.1825786);(-75.5577239, 6.1824622);25.239;False;0.0;LINESTRING (-75.5579199 6.1825786, -75.5577239 6.1824622)
;(-75.5579199, 6.1825786);(-75.5577239, 6.1824622);25.807;False;0.0;LINESTRING (-75.5579199 6.1825786, -75.55787170000001 6.1825239, -75.5577239 6.1824622)
;(-75.5579199, 6.1825786);(-75.5583171, 6.1829068);58.798;False;0.0;LINESTRING (-75.5579199 6.1825786, -75.5581334 6.1828207, -75.55823289999999 6.1828426, -75.5583171 6.1829068)
;(-75.5583171, 6.1829068);(-75.558666, 6.1831725);48.585;False;0.0;LINESTRING (-75.5583171 6.1829068, -75.558666 6.1831725)
;(-75.5583171, 6.1829068);(-75.5579199, 6.1825786);58.798;False;0.0;LINESTRING (-75.5583171 6.1829068, -75.55823289999999 6.1828426, -75.5581334 6.1828207, -75.5579199 6.1825786)
;(-75.5583171, 6.1829068);(-75.558314, 6.1824139);62.263;False;0.0;LINESTRING (-75.5583171 6.1829068, -75.55842819999999 6.1828133, -75.558314 6.1824139)
;(-75.558314, 6.1824139);(-75.5583171, 6.1829068);62.263;False;0.0;LINESTRING (-75.558314 6.1824139, -75.55842819999999 6.1828133, -75.5583171 6.1829068)
;(-75.5774065, 6.2132968);(-75.5773219, 6.2134067);15.388;False;0.5265393126661695;LINESTRING (-75.5774065 6.2132968, -75.5773219 6.2134067)
;(-75.5774065, 6.2132968);(-75.5773887, 6.2131469);17.423000000000002;False;0.5265393126661695;LINESTRING (-75.5774065 6.2132968, -75.5774182 6.2132161, -75.5773887 6.2131469)
;(-75.5774065, 6.2132968);(-75.5773175, 6.2138568);77.254;False;0.5265393126661695;LINESTRING (-75.5774065 6.2132968, -75.5775098 6.2133856, -75.5775261 6.213409, -75.57753289999999 6.2134324, -75.5775337 6.2134609, -75.57750559999999 6.2136714, -75.5774933 6.2136969, -75.57747310000001 6.2137193, -75.57731750000001 6.2138568)
;(-75.5774065, 6.2132968);(-75.5775926, 6.2129095);48.516000000000005;False;0.5265393126661695;LINESTRING (-75.5774065 6.2132968, -75.57752139999999 6.2131477, -75.5775926 6.2129095)
Carrera 49;(-75.552409, 6.2983236);(-75.5534595, 6.2972596);179.457;False;0.9734406689037;LINESTRING (-75.552409 6.2983236, -75.5524716 6.2983184, -75.5528041 6.2982909, -75.5534595 6.2972596)
;(-75.5812569, 6.2850052);(-75.5816265, 6.285132);43.215;False;0.9543804430581202;LINESTRING (-75.5812569 6.2850052, -75.5816265 6.285132)
